,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
288,288,Gucci Mane,Diary of a Trap God,Decapitated,Zaytoven,"(Zaytoven) I wanna thank God For opportunity, success Wealth and health  My daddy name Gucci, he the Gucci Mane (Gucci) Honestly, he turned me on to the ice game (Brr, brr) He fed the fam with three tops, that the con game Well fuck you, who are you? You ain't God mane (God) I fell out with my right-hand man, he tried to top on me I guess it's clear we ain't homies like I think we homies (Homie) I'm at the top and I swear to God, it's really lonely (God) But I'm not coming down, no stoopin' down, I keep it movin' (Go) These young nigga's got no respect who make music (Genius) Broke ass nigga never can get used to it (No) And the bottom of Sun Valley don't do it like the top do it (Top, top) Bouldercrest we hear AK's more than church music (Grrat, grrat, grrat)  In this car, horse on the car, with the top off it (Catch up) Topless broads drivin' Gucci charger with no bra (Mwah) Headshot dead in the bushes with his head off (Bow, bow, bow) Dick cut off, throat slit, block knocked off (Woo, woo, woo) Decapitated (Woo, woo) Decapitated (Grrat, grrat, pow) Decapitated (Bang, bow, God damn) Decapitated (It's Gucci, brr) You might also like I know Africans that cut off legs Jamaican's that cut off heads (What's up bumbaclot) This millionaire still in the feds You in the county and you can't get outta jail, nigga? Damn, that's so sad (That's so sad) That's so bad (Bad) You played out, JJ Fad (Huh?) Mob ties, put a head in your bed (Horse head) You touch Guwop and they gon' mummy wrap your head I got so much overhead, I gave him diamond bricks instead (Diamonds) And I chumm without a charm, diamond chain and watch instead (Brr, bling, blaw) 1017, my grandaddy house and I stay next door to Ned Cooking dope instead of eggs Hundred PT's in my fridge (It's Gucci)  In this car, horse on the car, with the top off it (Vroom) Topless broads drivin' Gucci charger with no bra (Mwah) Headshot dead in the bushes with his head off (Pow, pow) Dick cut off, throat slit, block knocked off Decapitated (Huh?) Decapitated Decapitated (God damn) Decapitated (Wop)3Embed",0.19,0.606,0.204,-0.8488
289,289,Gucci Mane,Ferrari Music,Deuces (Remix) (Ft. Chris Brown & Tyga),Kevin McCall,"I'm on my Pimp C, I'm pouring deuces We had a Bun B, but shawty screwed it Don't try to fix it, because it's useless I truely ain't broke, I need a new bitch I got a main chick, and a mistress They think they fancy, very expencive I'm like some new hundreds, I told my ex to traid me Preferably M.I.A., flexin South Beach I'm court side, front row, waiting Chris   Gucci Mane, diamonds match your lip gloss I know my ex bitch see me, and she pissed off I told her keep the memories, bitch get lost Bitch kick rocks, I got them sick thoughts Throw them deuces up, just to show my wristwatch Bling blaw, just to show my wristwatch I throw them deuces up, just to show my sixth watch  I'm on some new shit I'm chuckin' my deuces up to her (Deuces) I'm moving on to somethin' better, better, better No more tryna make it work (Deuces) You made me wanna say bye-bye (Say bye-bye) Say bye-bye (Say bye-bye) Say bye-bye to her (Say bye-bye, deuces) You made me wanna say bye-bye (Say bye-bye) Say bye-bye (Say bye-bye) Say bye-bye to her (Say bye-bye)You might also likeEmbed",0.217,0.708,0.075,-0.9901
290,290,Gucci Mane,So Icy Boyz: The Finale,Devils in My Section,Zaytoven,"(Zaytoven) This is not a diss, it's just the truth Wop Go  Middle of November (Burr), it ain't even December (Burr) Nigga brought my name up, I guess they don't remember (Burr) Avondale to Candler, Bouldercrest to Allen Temple (Huh?) You play with Gucci Mane, I'm sendin' your ass to Donald Trimble (Damn) I can still remember (Yeah), I popped him like a pimple (Ooh) I read the autopsy, bullets went straight through his dimple (Pew, pew) My gunners, they got gunnеrs, my runners, they got runners I'm low-ballin' thе number when I front 'em, please don't fumble (Skrrt) They say I was too thugged out, wouldn't let me meet Obama ('Bama) The judge said I'm a problem sittin' right in front my mama (Mama) I'm thinkin' to myself, ""What would you have done, your honor?""(Honor) Pistol whip that bitch who set me up out her pajamas (Bitch) Fuckin' mulignanes tried to test Gucci cajones (Mulignan) Last thing I heard that in the woods, that's a rumor See, I'm the type that pull up two deep in a rental (Skrrt) Who wanna go to hell? 'Cause Gucci tryna send you It's a lot of demons in my section, please remember (Yeah) If you ain't bustin' fire, then you can't be a member (Go) It's a lot of devils in my section, please remember If you ain't got no bodies, then you can't be a member (Wop)You might also likeEmbed",0.097,0.802,0.101,-0.7332
291,291,Gucci Mane,Secret Sauce 3,Diamond Chains (Ft. Young Throwback),DJ Spinz & C4Bombs,"I think I'm 'bout to overdose with diamonds mane I got on all these motherfuckin' diamond chains   forgies gone roll a long way from selling dope Got a brick and I'm still served up 1017 show no nigga love 10 to 12 diamond chains in the glove Diamond chains pinky rings  these real diamonds fuck you think 1017 sinner going hard in the fucking paint Remember buying lines, now a nigga buying fucking pints Iced out cuban link, diamonds going insane Gotta shout to my jeweler real nigga  bank   I think I'm 'bout to overdose on molly mane I dare a nigga put his hands on my diamond chain I'm sucha hater hater kiss my rollie rollie mane Dope boy earrings cost about a hundred things Over over extra extra just to get that pinky ring 1017 chain mane same price as a musang Damn  getting all the fame Put the bitch the diamond color Niggas with your dented chain better go back to robbing You might also likeEmbed",0.128,0.742,0.13,0.128
292,292,Gucci Mane,The Cold War: Brrrussia,Diamonds,,"Gangsta grillz, pussy Let me reiterate on that How come, it’s always you haters that say you don’t wanna hear what I got to say? I don’t hear your motherfuckin girls saying that DJ Drama It’s so cold outside!  Maxi pad diamonds on, redder than that bitch you have Taxi cab diamonds on, yellow like my yellow Lamb’ Toni Braxton diamonds on, black and pretty shiny, baby Miley Cyrus diamonds on, caucasian ‘cause I’m not racist Pacific Ocean diamonds on, blue like off the coast of Cali Citrus colored carats on, like Juice Man I’m straight from Sun Valley Shoulder lean necklace on, please don’t let Bon Jovi wear it Money colored diamonds, same color as the cash I carry  One video 30 G’s I spent on my So Icey charm Ball so fucking hot that I might set off the fire alarm Bart Simpson on my neck — on the skateboard Grandma probably rise from the grave heard what I paid for it You might also likeI paid bout 80 G’s; white cat, yellow rock Iced out Mighty Mouse Can't forget the double G’s cost me about 40 grand 30K in my jeans; I’m at 20 Grand Timmy talk a mother fucker, 160 racks I can do a lot of things, that cash—can’t get it back 2000 I’m still on my shine, I keep on copping these Heart shades on ‘cause hood is in love with me   Maxi pad diamonds on, redder than that bitch you have Taxi cab diamonds on, yellow like my yellow Lamb’ Toni Braxton diamonds on, black and pretty shiny, baby Miley Cyrus diamonds on, caucasian ‘cause I’m not racist Pacific Ocean diamonds on, blue like off the coast of Cali Citrus colored carats on, like Juice Man I’m straight from Sun Valley Shoulder lean necklace on, please don’t let Bon Jovi wear it Money colored diamonds, same color as the cash I carry  ""If Gucci mane don't knock it off, I'mma cut his pockets off I'mma cut his profits off, 'cause he just keeps showing off"" Egg beater chain on, black and white rings match So icy jack boys, Gucci bandanas attached Rich boy white and yellow, bigger than a tennis racket Gave my dentist fifty racks, this gold grill; you can have it back White and blue bird on, damn it cost a nifty ticket 85, just bought a charm chain, extra sixty White Bentley, Breitling watch bezel size of an apricot Yellow Bentley Breitling watch same color of lemon drop White Audemar, black Audemar, damn I also love my car Say they call me Gucci, me and Waka got two Gucci new watches  Maxi pad diamonds on, redder than that bitch you have Taxi cab diamonds on, yellow like my yellow Lamb’ Toni Braxton diamonds on, black and pretty shiny, baby Miley Cyrus diamonds on, caucasian ‘cause I’m not racist Pacific Ocean diamonds on, blue like off the coast of Cali Citrus colored carats on, like Juice Man I’m straight from Sun Valley Shoulder lean necklace on, please don’t let Bon Jovi wear it Money colored diamonds, same color as the cash I carry  All white since seventeen, Mariah Carey video, you seen All red since seventeen, Yo Gotti video you mean All yellow baking soda bought this there from Mario Falcons hat for Falcons game Georgia Dome I hardly go Old Jersey, red and yellow, you would think I was the coach Red chain, white snow; it’s hard to feel me and my hoe Red and white Mardi Gras; leather band, black Audemar Green diamonds match my car; purple stone that match her heart Damn Gucci Mane, ain’t fair; shorty say she fuck with me All them niggas hate on you, 'cause Gucci they can never be Girl you got more smart than him, and you got more heart than him If they put all their ice together, I’d still have way more ice than them  Maxi pad diamonds on, redder than that bitch you have Taxi cab diamonds on, yellow like my yellow Lamb’ Toni Braxton diamonds on, black and pretty shiny, baby Miley Cyrus diamonds on, caucasian ‘cause I’m not racist Pacific Ocean diamonds on, blue like off the coast of Cali Citrus colored carats on, like Juice Man I’m straight from Sun Valley Shoulder lean necklace on, please don’t let Bon Jovi wear it Money colored diamonds, same color as the cash I carryEmbed",0.07,0.8,0.13,0.9919
293,293,Gucci Mane,El Gato: The Human Glacier,Dickriders,Southside,"The word around town is this nigga six months (huh?) She ain't really pretty, she just Instagram stuntin' Proper-talkin', bitch  A nigga got pregnant, he was dickridin' so much The word around town is this nigga six months (huh?) She ain't really pretty, she just Instagram stuntin' Fake proper-talkin', bitch be like ""Please pass the Backwood"" (what?) Trap boy Jack, I get the pack and run it back What they say 'bout Guwop, stop the track, shit, run it back Big bro was a good boy, he sacked the quarterback But I was just a hood-boy, bricks in my culdesac (brick)  Jordan number five, Gucci man, I'm still alive (whoa) Domino, vamanos, pull up with a pie (domo) Middle finger with the five, fuck the GBI (fuck 'em) Mississippi, country nigga, crooked letter I (sip) Matty with the eye, call me Patty with the pies (Patty) I'm comin' ov', on the stove, look like I'm whippin' rocks (skrrt) Fuck her lookin in her eye, then I tell a lie I'm leaving now, don't tell her why, I just tell her ""Bye"" (bye) Club full of side-hoes, givin' the side-eye (side) Pull up murk the parkin' lot, call it a drive-by (grrah) She tired of the small-fry, she want the big guy (Gucci) It's a lot of niggas snitchin', lot of niggas tellin' lies (liar) You might also like A nigga got a pregnant, he was dickridin' so much The word around town is this nigga six months (huh?) She ain't really pretty, she just Instagram stuntin' Fake proper-talkin', bitch be like ""Please pass the Backwood"" (what?) Trap boy Jack, I get the pack and run it back What they say 'bout Guwop, stop the track, shit, run it back Big bro was a good boy, he sacked the quarterback But I was just a hood-boy, bricks in my culdesac (brick)2Embed",0.201,0.72,0.078,-0.9933
294,294,Gucci Mane,Trap House III,D.I.G. (Dipped in Gold),Drumma Boy,"She dripping in gold she dripped in gold she water whipping Dipped in gold, she clean the kitchen, damn she a good mathematician Just to put her clothes on, probably her 20 minutes Just to put that gold on, probably take like 40 minutes Gold car, gold Bentley, and she got a gold beautician You know Guwop feed his baby, treat her like a pediatrician Drop top Benz it beat the street, my gold teeth match her diamond necklace Drumma Boy I killed the beat and it didn't take me 30 seconds Gold teeth match her diamond necklace, you know Bricksquad hella flexin 1017 be super keyed, drug test, man, we never passin Gucci Mane wear yellow gold and rose gold he hella clashin' Told my mama ""I can't go to school, that's not my fucking passion""  She D.I.G she dipped in gold, you dig that ? Yeah you know she dipped in gold She D.I.G. she dipped in gold, you dig that ? Man I swear her body cold She D.I.G. she dipped in gold, you dig that ? Man I got her dripping in gold She D.I.G. She D.I.G. you dig that ? She dripping gold, she dripping gold, she dipped in gold  My raps they just be so offensive Please just stay out Gucci's business Drumma Boy you too explicit Big Guwop I'm so prolific I just got like 30 gold Bitch, I just came from the dentist Hella trippin, hella whippin, drop my top, my rims they spinnin ??????? no you ain't Say ya love me, no you don't Hit the blunt I wish I would Bitch you can't even hit the trunk Drop top Rari riding through Bleveland paint our cars red every month Can you handle what you will see? cause this right here ain't what you want No, ain't what you want No you're not and no you can't Park my jeep jump in my dump it's big dog Gucci but I won't run Dip my blunt in gold, man, now I got a golden blunt Sippin on some golden lean this activist it keeps me slumped (Wasted!) You might also like She D.I.G she dipped in gold, you dig that ? Yeah you know she dipped in gold She D.I.G. she dipped in gold, you dig that ? Man I swear her body cold She D.I.G. she dipped in gold, you dig that ? Man I got her dripping in gold She D.I.G. She D.I.G. you dig that ? She dripping gold, she dripping gold, she dipped in gold  She work out man, she doing crunch I'm goin to hit her once a month I'm goin let her hit the blunt She refused to give a son (what?) All these thiyow on my dick, man I got to give em one I just came from show Ohio they gave me like half a hundred I feel like the old pimp C man I think I should team Bun I should sign with BMG cause I just moved a metric ton I should sign with BSM cause man I used to hang with Dunk NPA 1017 bet 10,000 dollars playing ??? Bricksquad like NWA, Drumma Boy he Dr. Dre (easy) Gucci Mane I'm sure glad I know gunfight I ain't got nothin to say Old Gucci I'm gettin this trey I duwop man I need a drink New Gucci it's big Guwop I'm paintin my cars I got a scrape! She D.I.G she dipped in gold, you dig that ? Yeah you know she dipped in gold She D.I.G. she dipped in gold, you dig that ? Man I swear her body cold She D.I.G. she dipped in gold, you dig that ? Man I got her dripping in gold She D.I.G. She D.I.G. you dig that ? She dripping gold, she dripping gold, she dipped in gold4Embed",0.074,0.835,0.091,0.9274
295,295,Gucci Mane,The Movie (Gangsta Grillz),Director's Chair,Gucci Mane & DJ Drama,"John, what it do, mane? What up, nigga? I know these niggas ain't loyal I know these niggas fake as hell, mane But that's just water under the bridge, man We gon' move on, man Get Gwop, man, you know what I'm saying? (Hahaha) It's East Atlanta's finest in this motherfucker, man I'm affiliated with the affiliest, you know who I'm talking 'bout DJ Drama and Gucci Mane, man They never thought this shit would happen, man They just gon' make 'em hate, man You know what I'm talking 'bout? You feel me? Nah, I mean, we gon' flex, mane I mean, new cars, new jewellery, man, new (Haha) New shoes and new hoes and new clothes, man It's Gucci, baby, DJ Drama, man Tell 'em hate on that, man (Hahaha) They don't want to tell that, man Cheers to the lord, babyYou might also likeEmbed",0.202,0.699,0.099,-0.9496
296,296,Gucci Mane,The Return of Mr. Perfect,Dirt Cheap,Purps,"808 Mafia 808, 1017 (Purps on the beat) Purps on the beat (I'm tryna sell it to ya') Guwop, I'm tryna sell it to ya' right now Whatchu want? Call Guwop  I'm trying to sell it to you cheap nigga, dirt cheap (Dirt cheap) You know I sell dope in my sleep, but I don't sleep (Never) You know I sell codeine that lean for a good number (Good) And I got white squares of that clean and that green ganja (Hum hum) I got that shit that make a fiend have extreme hunger (Damn) Look like she 50, but I swear she like 10 years younger (Damn) These 'sace shades on me and now I feel like Stevie Wonder (Stevie Stevie) But when you go to jail to them your just another number I called this bitch from jail and made she changed the fucking number (Huh) That shit be selling to your back and make you goin' under I'm in that boat motherfucker, traffic bumper bumper (Bumper bumper) I got your bitch with me and guess what man I'm about to fuck her (Wop)  Ever since 13, I been gettin' lean (Lean) On the ground, front street, got it dirt cheap (Huh) Fuck with Gucci, nigga, 'cause I got it dirt cheap (Got it dirt cheap) Fuck with Peewee, nigga, 'cause he got it dirt cheap (He got it dirt cheap) I'm trappin' on a BC, nigga, 3D (Huh) Got a AK, a ruger and a 2-2-3 (Bang bang) And they dirt cheap, yeah, my prices dirt cheap (Shhh) You a fuck nigga, y'all I could beat dirt cheap (Guwop Guwop Guwop Guwop Guwop) You might also like She got that dirty white, I'm talkin' dirt no ain't scam (Dirt) Dealing out these dirty junkie houses, all these dirty dishes (Dirty) 3 days straight wit' dirty clothes, wit' dirty socks and dirty drugs 8 ball under 30 balls, now 8 cost deep Atlantis marble (Dope dope dope) I'm at Louis, I'm at Fendi, it ain't nothin' in this store dirt cheap (Louis) I'm wit' my dime piece, a new time piece, I got a new multi-million dollar mouth piece (Burr burr) More diamonds than a jewel thief, fur mink for animal cruelty All these accusations of this bullshit make it extra hard to insure me (Fuck) I'm aggravated, I remeditated, I put my mind on a million (Huh) Smokin' Kush in my penthouse and they done put me out of the building (Fuckers) Too many Lambos in the parking lot, move me out the sub-division (Fuck) I'm runnin' the city, I'm runnin' the streets, campaign like politician (Gucci)  Ever since 13, I been gettin' lean (Lean) On the ground, front street, got it dirt cheap (Huh) Fuck with Gucci, nigga, 'cause I got it dirt cheap (Got it dirt cheap) Fuck with Peewee, nigga, 'cause he got it dirt cheap (He got it dirt cheap) I'm trappin' on a BC, nigga, 3D (Huh) Got a AK, a ruger and a 2-2-3 (Bang bang) And they dirt cheap, yeah, my prices dirt cheap (Shhh) You a fuck nigga, y'all I could beat dirt cheap (Guwop Guwop Guwop Guwop Guwop)2Embed",0.299,0.628,0.072,-0.9994
297,297,Gucci Mane,,Dirt Cheap (Original Version) (Ft. Chief Keef),Purps,"808 Mafia 808 1017 (Purps on the beat) Purps on the beat (I'm tryna sell it to ya') Guwop I'm tryna sell it to ya' right now Whatchu want? Call Guwop  I'm trying to sell it to you cheap, nigga, dirt cheap (Dirt cheap) You know I sell dope in my sleep, but I don't sleep (Never) You know I sell codeine, that lean for a good number (Good) And I got white squares of that clean and that green ganja (Hum hum) I got that shit that make a fiend have extreme hunger (Damn) Look like she 50, but I swear she like 10 years younger (Damn) These 'sace shades on me and now I feel like Stevie Wonder (Stevie Stevie) But when you go to jail, to them, you're just another number I called this bitch from jail and made she changed the fucking number (Huh) That shit be selling to your back and make you goin' under I'm in that boat motherfucker, traffic bumper bumper (Bumper bumper) I got your bitch with me and guess what, man? I'm 'bout to fuck her (Wop)  I jus' bought 6 pints and they dirt cheap 'Cause every dope boy alive wanna serve me She gave me top till I start burstin' I ain't pay her, but that bitch charge dirt cheap What you want? Bitch, I got it dirt cheap 50 for a show, 20 for a feat' Pull up in that Beamer 2013 I got it dirt cheapYou might also likeEmbed",0.228,0.656,0.116,-0.9915
298,298,Gucci Mane,Definition of Wop,Dirty Cup (Ft. 2 Chainz),Zaytoven,"6's on the Charger and they said it couldn't fit But I'mma still do it cause a nigga so hood Wish I could and I know I should But fuck that shit, right now I can't do it Got a super thick chick with some real big lips And a swear the little bitch suck the dick so good Gonna hit this scrilla like a picnic Take a clip, bitch, take a Twitpic, ? of a big dick Talkin' too slick, too quick, to a new bitch Bitch'll teach a trick to a trick, have a blue dick 'Bout the same time that Jay dropped the Blueprint Nigga tried to say that I hit him with a pool stick Say you got a gun, but you know you can't use it So Icey boys, and we still tote Uzis It's about money, it ain't never 'bout music Yeah, he from the streets, but he still ain't Gucci Hunnid bottles of champagne, just cooln If groupies keep droolin', then the hoes keep choosin' Walkin' through the mall like I'm 7 feet tall Tryin' on shoes and I got my toolie(?) Damn Gucci Mane, you so unruly If I'm standing in ya way, then pussy nigga, come move me 10-17, yeah that's my movement Got 10 young killers on the back of my ? You might also like My cup so dirty My cup so muddy  Dirty cup, dirty cup Damn I got a muddy cup  Opposite of being broke, mane Cocaine, dope man, got them Js smokin' out a coke can Nigga got so much work, talkin' work When I'm in the car, they still say I'm ridin' in the work van Oh man, oh man, you don't really know What it did when the spot you workin' at is really hot And you gotta put it in the butt, but her butt ain't big enough So you gotta go get a booty shot Got my tooly cocked, let the 50 cal dig her down Niggas know I pay a few bills Your work stepped on, I got my vest on Mufuckas already knowing what it really is Click clack, get back You work out, might hit him for a six pack Work out Get that? Might hit him for a six pack Flip that, me and broke nigga mismatch My rims cost 10 stacks Pimp that, get back If I fall off, then I motherfuckin' limp back Pimp that, pimp what She said where your motherfuckin' limp at I said I had a good year baby So where my, my motherfuckin' blimp at My cup so dirty My cup so muddy  Dirty cup, dirty cup Damn I got a muddy cup  Back against the wall, I'mma ball like a dog I don't fuck with y'all, y'all won't ever be me Talk sweet game to a petite thing in the Jeep mane Knock ya teeth out in the middle of the heat game You see things, hoes see things, you a G, mane Be all you can be, don't be like me, mane Give you 'bout three, I'mma whoop it like free Have a pint, have a liter, this that dirty sweet tea By three, I was just tryin' to grind on a G, mane Same time that Dr. Dre said ""G Thang"" Damn what another nigga said 'bout me Why these niggas still worry 'bout me Buyin' ?? mane on the D-train when the bricks came Damn I act a fool in the kitchen with my wrist game Ice on my neck, got a chick and a Vette And I'm ballin' like a player for the motherfuckin' Jets, mane Take it to the streets, want a war with a G Live at the gun range like my name Chief Keef Say he got beef but you ridin' two deep I'll knock a passenger to the damn backseat King Louis shoes on my feet, ain't cheap Gucci Mane street, I'm so concrete Me and Zay's style is so unique Got your baby brother sellin' work for me8Embed",0.201,0.719,0.08,-0.9985
299,299,Gucci Mane,East Atlanta Santa 3,Dirty Dancer,J. White Did It,"Uh  And she dance to the song (Yeah) She my sunshine, I ain't never comin' home (Ooh) Ooh, she dance to the song (Song) Oh-oh, oh-oh Money on the table (Oh) Perfect like Eve but I'm no Abel (Oh) She make the crowd go, ""Ooh,"" she smooth Money on the table (Oh) Sweet like fruit but I'm no Abel (Oh) She make the crowd go, ""Ooh,"" she smooth  Dirty dancer, dirty, dirty dancer She want it to rain so I throw these bands up Dirty dancer, dirty, dirty dancer I don't want nobody but you (Go)  GPS, my pimpin', baby, fuck with me tonight I won't lead you wrong, won't you let me in your life? (Woo) All this ice I'm rockin', you know I can't wait in line I got all this money but don't have a lot of time Money stacked up too high, ain't no way I'm fallin' off (No) All these wolves we brought out, she like ""I'll just follow y'all"" I just came to ball out, I make these bitches have withdrawal She say every time she see me that she hittin' the mall (It's Gucci) You might also like Dirty dancer, dirty, dirty dancer She want it to rain so I throw these bands up Dirty dancer, dirty, dirty dancer I don't want nobody but you (Go)  Big boy business, came up independent Straight up out the trenches, add it up (Skrr) This lil' bitch, she bad as fuck (Wow) Money make her get nasty, yeah (Yeah) I'ma let her ride passenger All the dope boys won't fuck on her Killin' these hoes, it's a massacre Every time she pull up, fuck it up Heard you fell in love with a trafficker (Skrr) Love when we fuck, it's rough as fuck She snuck in that Derringer Don't run up on us, don't try your luck Broke niggas keep tryin' her (What?) But they gon' have to step it up (Damn) Rich niggas keep flyin' her So it's gettin' hard to keep in touch  And she dance to the song (Yeah) She my sunshine, I ain't never comin' home (Ooh) Ooh, she dance to the song (Song) Oh-oh, oh-oh Money on the table (Oh) Perfect like Eve but I'm no Abel (Oh) She make the crowd go, ""Ooh,"" she smooth Money on the table (Oh) Sweet like fruit but I'm no Abel (Oh) She make the crowd go, ""Ooh,"" she smooth Dirty dancer, dirty, dirty dancer She want it to rain so I throw these bands up Dirty dancer, dirty, dirty dancer I don't want nobody but you  Dirty dancer, dirty dancer She wanted to throw these bands up Dirty dancer, dirty dancer I don't want nobodyEmbed",0.278,0.572,0.149,-0.9983
300,300,Gucci Mane,WOPTOBER,Dirty Lil Nigga,Metro Boomin & Southside,"Ha, niggas, it's Woptober Guwop Southside It's that season, Wizop If Young Metro don't trust you, I'm gon' shoot you  Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga  Dirty lil' nigga, he a dirty lil' nigga Catch him in the city, bout 30 lil' niggas Keep a cup full of lean, he a muddy lil' nigga Got a knife on a chopper, he'll cut a lil' nigga He a bad lil' jit with a bad lil' chick Tryna hit a big lick and come up fast real quick Put a mask on quick then take your shit Know these dirty lil' niggas don't play that shit 10 out of 10 got a tool on 'em Tryna catch a sucker slipping with them jewels on 'em Wolves foaming at the mouth, got drool on 'em Young nigga with a bunch of tattoos on 'em Got a Mossberg, Metro Boom on 'em Like a nigga walking 'round with a broom on 'em Catch a nigga with them bags then zoom on 'em Fuck homework, see 'em then move on 'em You might also like Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga  It's something that we doing ain't working nigga Cause these lil' niggas be murking niggas Project baby, no father figure Only 15 and he a father nigga Spend all day tryna rob a nigga 20 lil' jits and they mobbing with 'em Lil bitty nigga with a big extendo Don't nobody want problems with 'em Dirty lil' nigga, he the runt of the litter His dope fiend auntie was his baby sitter Hardhead mama can't do nothing with him But get on her knees and pray the skreets don't kill him The skreets don't kill him, then the law gon' get him Better listen to me kid, it's a fucked up system Y'all might don't feel him but I damn sure feel him Cause I was just in a jail cell fucked up with him Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Came up in the hood lil' dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga Might break in your house, he a dirty lil' nigga Dirty lil' nigga, old dirty lil' nigga Ain't shaved ain't bathed, dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga On the block for days, old dirty lil' nigga Dirty lil' nigga, he a dirty lil' nigga3Embed",0.314,0.652,0.035,-0.9996
